Country_Code,Name,Gppd_Idnr,Capacity_Mw,Latitude,Longitude
USA,Stoney Corners Wind Farm,USA0057131,60.0,44.19,-85.2983
USA,Stony Brook,USA0006081,534.6,42.1978,-72.5106
USA,Stony Brook Cogen Plant,USA0054149,47.0,40.9168,-73.1291
USA,Stony Creek Wind Farm LLC,USA0056980,52.5,40.0311,-78.8153
USA,Stony Creek Wind Farm NY,USA0058088,94.4,42.7676,-78.4158
USA,Stony Gorge,USA0007151,5.0,39.5869,-122.5332
USA,Storm Lake 1,USA0054793,113.9,42.6878,-95.405
USA,Storm Lake II,USA0055287,80.2,42.8417,-95.405
USA,Storrie Lake Solar Project,USA0058794,1.9,35.6569,-105.1839
USA,Story City,USA0001188,13.9,42.1861,-93.6005
USA,Story City Wind Project,USA0058927,1.5,42.2081,-93.5994
USA,Stout Farm,USA0059581,5.0,36.0792,-79.1997
USA,Stow PV,USA0059015,2.0,42.4369,-71.5061
USA,Strata Roof 1,USA0060219,1.0,38.6435,-121.5055
USA,Strauss CSG,USA0063108,2.0,42.8915,-76.9939
USA,Strawberry Creek,USA0006393,1.5,42.9051,-110.8934
USA,Strawberry Point DPC Solar,USA0060955,1.3,42.6786,-91.5452
USA,Streator Cayuga Ridge South,USA0057094,300.0,40.9969,-88.49
USA,Streeter Station,USA0001131,51.5,42.5267,-92.4394
USA,Strider Solar  LLC,USA0063270,5.0,35.6,-79.79
USA,Strontia Springs Hydro Plant,USA0010081,1.0,39.4326,-105.1263
USA,Stroud Solar Station,USA0057497,20.0,36.5314,-120.1069
USA,Stryker,USA0002881,19.0,41.5014,-84.4283
USA,Stryker 22  L.L.C.,USA0061891,19.8,40.6654,-75.1445
USA,Stryker Creek,USA0003504,713.4000000000001,31.9398,-94.9898
USA,Stuart (IA),USA0001190,2.8000000000000003,41.5039,-94.3172
USA,Stuart (NE),USA0002305,1.9,42.5994,-99.1437
USA,Sturgeon,USA0002486,14.4,41.8482,-74.0467
USA,Sturgis City Diesel Plant,USA0001855,6.0,41.7992,-85.4256
USA,Stuttgart Solar,USA0061262,81.0,34.4397,-91.44
USA,Stuyvesant Falls,USA0058873,6.0,42.3514,-73.7339
USA,Sub 12,USA0061080,18.6,30.4598,-84.26
USA,Sub 2 Generating Station,USA0056126,3.6,39.7503,-92.5
USA,Sub 3 Generating Station,USA0056128,7.2,39.7614,-92.4533
USA,Substation 20 Plant,USA0059728,2.0,33.4402,-80.8417
USA,Suburban Landfill Gas Recovery,USA0057170,5.6,39.9124,-82.245
USA,Sudbury Landfill,USA0058839,1.3,42.3639,-71.385
USA,Sudbury Solar,USA0060344,2.0,43.833,-73.192
USA,Sue Cleveland High School,USA0058588,1.0,35.3133,-106.6578
USA,Suffolk Energy Partners LP,USA0054781,3.2,36.7589,-76.4961
USA,Sugar Creek Power,USA0055364,619.4,39.3931,-87.5108
USA,Sugar Island,USA0002616,4.0,44.6422,-74.9765
USA,Sugar Run Solar,USA0060189,5.0,36.4378,-76.5978
USA,Sugarhill Road - Solitude Solar CSG,USA0062788,5.0,42.8226,-73.8485
USA,Sugarloaf Hydro Plant,USA0050435,2.5,39.2527,-106.3748
USA,Sullivan,USA0003053,15.399999999999997,45.354,-122.619
USA,Sullivan (IL),USA0000969,25.4,39.5967,-88.6119
USA,Sullivan County - Adult Care Solar,USA0060817,2.0,41.7966,-74.7081
USA,Sullivan Solar,USA0059465,1.5,41.655,-70.9564
USA,Sullivan Solar  LLC,USA0060410,5.2,39.132,-87.4138
USA,Sulphur Springs,USA0060381,20.0,32.0628,-109.9193
USA,Sumas Power Plant,USA0054476,125.5,48.9905,-122.2733
USA,Summer Falls Power Plant,USA0056695,92.0,47.5025,-119.2917
USA,Summer North Solar,USA0058757,6.5,34.7231,-118.2897
USA,Summer Solar A2,USA0058753,1.5,34.7231,-118.2897
USA,Summer Solar B2,USA0058754,1.5,34.7231,-118.2897
USA,Summer Solar C2,USA0058755,1.5,34.7231,-118.2897
USA,Summer Solar D2,USA0058756,1.0,34.7231,-118.2897
USA,Summer Solar LLC,USA0060280,20.0,34.7147,-118.311
USA,Summit Associates,USA0057726,1.9,40.5003,-74.3536
USA,Summit Farms Solar,USA0060611,60.0,36.4765,-76.136
USA,Summit Lake,USA0001206,84.8,41.1136,-94.3472
USA,Summit Street Power Plant,USA0058140,13.2,41.1431,-81.3408
USA,Summit Water Nexus Mt. Holly  LLC Solar,USA0060809,1.0,39.9873,-74.8018
USA,Sumner,USA0001191,5.6,42.8464,-92.0978
USA,Sumpter,USA0007972,340.0,42.167,-83.5318
USA,Sumpter Energy Associates,USA0054536,11.2,42.1057,-83.4988
USA,Sumrall I Solar Farm,USA0060306,52.0,31.4035,-89.4976
USA,Sumrall II Solar Farm,USA0060303,52.0,31.3971,-89.4859
USA,Sun City Project LLC,USA0057360,20.0,35.9831,-120.1103
USA,Sun Devil Solar,USA0059505,5.0,36.432,-77.9703
USA,Sun Farm V  LLC,USA0061287,5.0,36.1606,-76.4894
USA,Sun Farm VI  LLC,USA0061842,5.0,36.1144,-76.5078
USA,Sun Harvest Solar NDP1,USA0059687,1.5,37.0576,-120.6536
USA,Sun Peak Generating Station,USA0054854,222.0,36.1375,-115.0339
USA,Sun River LLC,USA0055562,1.9,44.4289,-96.4358
USA,Sun Trust Plaza,USA0054845,2.4,33.7625,-84.3872
USA,SunAnza,USA0060791,2.0,33.5553,-116.6396
USA,SunE Alamosa,USA0056481,8.2,37.6903,-105.8805
USA,SunE CPS1 LLC,USA0058068,10.0,29.245,-98.4183
USA,SunE CPS2 LLC,USA0058027,10.0,29.245,-98.4183
USA,SunE CPS3 LLC,USA0058009,10.6,29.2219,-98.6692
USA,SunE EPE1 LLC,USA0057986,10.0,32.0344,-106.341
USA,SunE EPE2 LLC,USA0057985,12.0,32.2517,-106.9133
USA,SunE Feely 1 CSG  LLC,USA0061478,5.0,44.6552,-93.1104
USA,SunE Rochester,USA0060032,1.0,34.0977,-117.5445
USA,SunE Stolee CSG  LLC,USA0061485,3.0,44.1739,-93.3505
USA,SunE- E Philadelphia Ontario,USA0059916,1.0,34.0353,-117.5341
USA,SunEdison Anheuser Busch Fairfield,USA0057010,1.0,38.2321,-122.0927
USA,SunEdison Ironwood State Prison,USA0057007,1.0,33.5673,-114.918
USA,SunEdison LV Sutton Plant Site,USA0056938,1.2,34.2867,-77.9814
USA,SunEdison Procter & Gamble Oxnard,USA0057008,1.0,34.2089,-119.13
USA,SunEdison Walgreens Moreno Valley,USA0057004,1.0,33.8672,-117.23
USA,SunEdison Walmart Apple Valley DC,USA0057012,1.0,34.5975,-117.2
USA,SunEnergy1-Scotland Neck  LLC,USA0059898,3.0,36.125,-77.4091
USA,SunGen Sharon 1 LLC,USA0058541,1.8,43.79,-72.49
USA,SunSelect1,USA0061754,6.6,35.0967,-118.6022
USA,Sunbury Generation LP,USA0003152,52.7,40.8361,-76.825
USA,Sundance,USA0055522,605.0,32.9285,-111.5899
USA,Sunderland Solar PV,USA0062090,1.1,42.4291,-72.5399
USA,Sunfish Farm,USA0058864,5.0,35.5581,-78.7358
USA,Sunflower Solar,USA0060638,16.0,36.395,-77.593
USA,Sunflower Wind Project,USA0060088,104.0,46.8376,-102.0746
USA,Sunlight Beacon,USA0061922,2.0,41.4946,-73.9816
USA,Sunnyside Cogen Associates,USA0050951,58.1,39.5472,-110.3917
USA,Sunnyside Ranch Community Solar Array,USA0059742,1.5,39.415,-107.1572
USA,Sunnyvale City of WPCP,USA0057557,1.6,37.4194,-122.0153
USA,Sunray 2,USA0010437,20.0,34.8634,-116.8276
USA,Sunray 3,USA0010438,13.8,34.8634,-116.8276
USA,Sunray Wind I,USA0057326,49.5,35.9454,-101.9005
USA,Sunrise Community Solar,USA0060713,5.0,45.475,-92.8911
USA,Sunrise Power LLC,USA0055182,605.4,35.2097,-119.585
USA,Sunset Breeze LLC,USA0056586,1.3,43.5811,-95.78
USA,Sunset Reservoir North Basin,USA0057559,4.5,37.7509,-122.4818
USA,Sunshine Gas Producers,USA0058429,23.0,34.3357,-118.5192
USA,Sunshine Gateway Solar Energy Center,USA0061763,74.5,30.29,-82.75
USA,Sunshine Valley Solar,USA0059826,103.5,36.518,-116.497
USA,Superior,USA0001744,64.0,42.2639,-83.6422
USA,Superior Falls,USA0001757,1.4,46.5646,-90.4161
USA,Superior Landfill Gas Recovery,USA0057026,6.4,32.0303,-81.2722
USA,Surry,USA0003806,1695.0,37.1661,-76.6986
USA,Susquehanna University Solar,USA0061914,3.0,40.7952,-76.8825
USA,Sutter Energy Center,USA0055112,636.0,39.0531,-121.6959
USA,Sutter Greenworks LLC,USA0059274,5.0,40.9281,-72.7711
USA,Sutton Solar CSG,USA0060878,1.9,42.1024,-71.6977
USA,Suwannee River,USA0000638,197.7,30.3764,-83.1806
USA,Suwannee Solar Facility,USA0060788,8.8,30.3763,-83.1741
USA,Suzlon Project VIII LLC,USA0057741,4.2,35.75,-102.28
USA,Swamp Fox Solar,USA0061521,10.8,33.7915,-81.2562
USA,Swampy Acres Microgrid,USA0060250,8.4,57.7756,-152.4803
USA,Swan Falls,USA0000819,25.0,43.2435,-116.3791
USA,Swan Lake,USA0000070,22.6,55.6152,-131.3561
USA,Swanmill Windfarm I,USA0054650,18.7,33.942,-116.661
USA,Swauk Wind LLC,USA0058441,4.3,47.1392,-120.7531
USA,Sweatt,USA0002048,41.9,32.2925,-88.7461
USA,Sweeny Cogen Facility,USA0055015,572.0,29.0728,-95.745
USA,Sweetgum Solar,USA0059824,5.0,35.4583,-79.1811
USA,Sweetwater Solar,USA0061369,92.0,41.6291,-109.6835
USA,Sweetwater Wind 1 LLC,USA0056211,37.5,32.3606,-100.3389
USA,Sweetwater Wind 2 LLC,USA0056212,98.8,32.3472,-100.3703
USA,Sweetwater Wind 3 LLC,USA0056311,135.0,32.2908,-100.4219
USA,Sweetwater Wind 4 LLC,USA0056337,241.0,32.3122,-100.5303
USA,Sweetwater Wind 5,USA0056372,80.5,32.2369,-100.4833
USA,Swift 1,USA0003850,240.0,46.0608,-122.2017
USA,Swift 2,USA0006265,72.0,46.0594,-122.2594
USA,Swift Creek,USA0006394,1.7,42.7284,-110.9166
USA,Swift Creek Chemical Complex,USA0050474,21.0,30.4522,-82.8644
USA,Swinging Bridge 2,USA0002634,8.0,41.5717,-74.7828
USA,Sycamore (IA),USA0008029,157.6,41.6722,-93.6769
USA,Sycamore (WI),USA0003993,41.6,43.1133,-89.3128
USA,Sycamore Cogeneration,USA0050134,300.0,35.4526,-118.9853
USA,Sycamore Energy LLC,USA0010387,5.4,32.8577,-117.0288
USA,Syl Laskin,USA0001891,116.0,47.5306,-92.1619
USA,Sylvan,USA0001900,1.7999999999999998,46.305,-94.3775
USA,Sylvarena,USA0007989,141.0,31.9821,-89.4127
USA,Syncarpha Blandford Hybrid CSG,USA0062975,4.9,42.2131,-72.9389
USA,Syncarpha Clara City CSG I (Stamer),USA0061980,1.0,44.9555,-95.3571
USA,Syncarpha Dodge 1 CSG,USA0062053,1.0,44.045,-92.8807
USA,Syncarpha Eagle Nest,USA0062149,1.0,36.5442,-105.2772
USA,Syncarpha El Rito,USA0063124,1.6,36.3317,-106.1901
USA,Syncarpha Freetown,USA0061097,3.9,41.7689,-70.7865
USA,Syncarpha Hancock I CSG,USA0061769,2.0,42.433,-73.3361
USA,Syncarpha Hancock II CSG,USA0061770,2.0,42.4269,-73.347
USA,Syncarpha Hancock III CSG,USA0061771,1.0,42.4281,-73.3326
USA,Syncarpha Palmer  LLC,USA0060056,4.8,42.2228,-72.3095
USA,Syncarpha Prinsburg CSG (Ledeboer),USA0061979,1.0,44.9318,-95.1884
USA,Syncarpha Still River  LLC CSG,USA0061774,2.0,42.4207,-71.6415
USA,Synergen Panorama  LLC CSG,USA0062327,5.0,38.7721,-76.9734
USA,Synergy Biogas,USA0058399,1.4,42.8289,-78.055
USA,Syracuse # 2,USA0002256,4.0,40.6756,-96.1778
USA,System Control Center,USA0061742,5.0,30.2199,-97.7088
USA,T B Simon Power Plant,USA0010328,99.3,42.7178,-84.4836
USA,T H Wharton,USA0003469,1189.9,29.9417,-95.5306
USA,T J Labbe Electric Generating,USA0056108,100.8,30.2554,-92.0433
USA,T-Bone Wind (10) LLC,USA0056836,10.0,35.8081,-101.9986
USA,T0588 Phoenix - AZ,USA0061199,1.2,33.4472,-112.2177
USA,TA-Acacia  LLC,USA0059443,20.0,34.6892,-118.3247
USA,TA-High Desert LLC,USA0058149,20.0,34.7089,-118.3047
USA,TAC-Distributed Energy Resource Hybrid,USA0061990,1.5000000000000002,40.0898,-88.2436
USA,TCLP Solar Phase 1,USA0063020,1.0,44.7767,-85.6923
USA,TECO CHP-1,USA0057504,48.0,29.7035,-95.3983
USA,TES Filer City Station,USA0050835,70.0,44.2173,-86.2891
USA,TG Windfarm LLC,USA0056199,2.0,43.9897,-96.2236
USA,THUMS,USA0056051,57.4,33.7684,-118.2141
USA,TIA Solar,USA0059769,1.6,27.9658,-82.5328
USA,TLR000 Hansen Fuel Cell,USA0063717,3.0,36.6568,-121.6243
USA,TNSG North Plant,USA0058278,25.7,70.2353,-148.3836
USA,TNSG South Plant,USA0058117,7.800000000000001,70.2,-148.4667
USA,TP 4,USA0003586,2.4,29.5481,-97.9996
USA,TPC Windfarms LLC,USA0054647,28.7,35.05,-118.2572
USA,TPE Pennsylvania Solar 1  LLC,USA0062686,3.6,40.1985,-76.1616
USA,TPE Whitney Solar  LLC,USA0063180,9.9,32.05,-97.35
USA,TPW Petersburg,USA0057755,40.5,41.8646,-97.9612
USA,TRS Fuel Cell,USA0060683,3.7,41.3907,-73.4354
USA,TS Power Plant,USA0056224,242.0,40.7461,-116.5297
USA,TSGT Mobile Generator #15,USA0057476,2.0,36.934,-106.9865
USA,TVA Southaven Combined Cycle,USA0055269,903.9,34.9939,-90.0378
USA,TWE Chocowinity Solar  LLC,USA0060048,4.5,35.5017,-77.1056
USA,TWE New Bern Solar Project  LLC,USA0060191,4.0,35.1543,-77.1343
USA,TX Hereford Wind,USA0058773,200.0,34.7481,-102.1744
USA,TX Jumbo Road Wind,USA0059621,299.7,34.72,-102.2533
USA,Table Rock,USA0002166,200.0,36.597,-93.3086
USA,Tacoma,USA0006206,4.6,37.5237,-107.7828
USA,Taconite Harbor Energy Center,USA0010075,168.0,47.5314,-90.9114
USA,Taconite Ridge 1 Wind Energy Center,USA0056630,25.0,47.5747,-92.5917
USA,Taft 26C Cogen,USA0052085,12.4,35.1133,-119.4706
USA,Taft Cogeneration Facility,USA0055089,894.2,29.9888,-90.4599
USA,Taftville,USA0000554,1.6,41.5725,-72.0458
USA,Tahoka Wind,USA0061921,300.0,33.1509,-101.6792
USA,Tahquitz High School,USA0058232,1.0,33.7672,-117.0175
USA,Tait Electric Generating Station,USA0002847,680.6000000000001,39.7272,-84.2111
USA,Tajiguas Plant,USA0055603,3.0,34.4383,-119.9397
USA,Talbot County Energy,USA0007916,726.0,32.5892,-84.6917
USA,Talcville,USA0007583,1.1,44.3083,-75.3083
USA,TalenEnergy Martin Creek LLC Allentown,USA0003139,64.0,40.6084,-75.456
USA,TalenEnergy Martins Creek,USA0003148,1794.0999999999997,40.7978,-75.1054
USA,TalenEnergy Martins Creek LLC Fishbach,USA0003142,37.0,40.6891,-76.2196
USA,TalenEnergy Martins Creek LLC Harrisburg,USA0003143,48.0,40.2579,-76.8579
USA,TalenEnergy Martins Creek LLC Harwood,USA0003144,32.0,40.9353,-76.0284
USA,TalenEnergy Martins Creek LLC Jenkins,USA0003146,32.0,41.2824,-75.8164
USA,TalenEnergy Martins Creek LLC Lock Haven,USA0003147,18.5,41.1189,-77.4709
USA,TalenEnergy Martins Creek LLC West Shore,USA0003154,37.0,40.1908,-76.9458
USA,TalenEnergy Martins Creek LLC Williamsport,USA0003155,32.0,41.2361,-77.0075
USA,TalenEnergy Montour,USA0003149,1757.9,41.0714,-76.6672
USA,TalenEnergy Susquehanna,USA0006103,2532.0,41.0919,-76.1462
USA,Tallassee Hydro Project,USA0007191,2.3000000000000003,33.9892,-83.4984
USA,Tallulah Falls,USA0000723,72.0,34.7313,-83.3755
USA,Taloga Wind LLC,USA0057261,130.0,35.8556,-98.9683
USA,Tamarack Energy Partnership,USA0050099,6.2,44.9549,-116.3871
USA,Tamworth Holdings,USA0060394,5.0,34.7456,-78.4212
USA,Tanager Holdings,USA0060691,5.0,35.7527,-79.7846
USA,Tangier,USA0006390,2.4,37.8277,-75.9915
USA,Tanglewood Circle Solar 1 LLC,USA0062583,5.0,42.252,-73.11
USA,Tanguisson 1 (PRUVIENT),WRI1029197,53.0,13.5415,144.8082
USA,Tanner Street Generation,USA0054586,85.0,42.6321,-71.3132
USA,Tannery Island Power,USA0050416,1.5,43.98,-75.6131
USA,Tannery Road Landfill,USA0060677,2.0,43.239,-75.5346
USA,Tarboro Solar,USA0059648,5.0,35.8581,-77.4992
USA,Target Shafter,USA0061824,3.0,34.1119,-117.2733
USA,Target Woodland Solar Project,USA0062246,2.3,38.6827,-121.7235
USA,Tart Farm,USA0059583,5.0,35.2044,-78.6811
USA,Tasley,USA0003785,27.0,37.7061,-75.7031
USA,Tatanka Wi,USA0061680,7.1,45.2108,-93.8843
USA,Tatanka Wind Power LLC,USA0056669,180.0,45.9593,-98.9463
USA,Tate & Lyle Decatur Plant Cogen,USA0010867,64.8,39.8492,-88.9319
USA,Tate & Lyle Loudon Plant,USA0063632,61.4,35.7351,-84.3193
USA,Taum Sauk,USA0002108,408.0,37.5208,-90.8347
USA,Taurus Community Solar,USA0061174,3.6,44.9503,-95.6915
USA,Taylor,USA0056870,8.0,32.4522,-84.3872
USA,Taylor County Solar,USA0059897,148.0,32.5831,-84.2972
USA,Taylor Draw Hydroelectric Facility,USA0054729,2.3,40.1063,-108.7112
USA,Taylor Farms,USA0059330,1.0,36.505,-121.4517
USA,Taylor Farms Salinas,USA0058303,1.1,36.6575,-121.6233
USA,Taylors Falls CSG,USA0061428,5.0,45.3918,-92.6843
USA,Taylorsville Solar LLC,USA0057402,1.2,35.9091,-81.1525
USA,Taylorville,USA0002617,4.0,43.927,-75.3219
USA,Tazewell Gas Recovery,USA0050721,2.4000000000000004,40.6817,-89.5167
USA,Tech Park Solar,USA0059455,5.0,32.0979,-110.8157
USA,Teche,USA0001400,390.7,29.8222,-91.5425
USA,Technology Drive Solar,USA0058964,2.0,42.8761,-72.5658
USA,Techren Solar I LLC,USA0061611,100.0,35.8513,-114.9744
USA,Techren Solar II LLC,USA0061930,200.0,35.8673,-114.9564
USA,Tecumseh,USA0002308,7.0,40.3664,-96.19
USA,Tehachapi Energy Storage Project,USA0059661,8.0,35.1233,-118.38
USA,Tehachapi Wind Resource I,USA0010191,8.7,35.0606,-118.3897
USA,Tehachapi Wind Resource II,USA0054909,21.9,35.1061,-118.3114
USA,Teichert Materials-Teichert Vernalis,USA0057594,1.0,37.6167,-121.3564
USA,Telfair Thompson,USA0062883,1.9,32.0586,-82.8718
USA,Telogia Power,USA0050774,14.0,30.3349,-84.8182
USA,Temescal,USA0000479,2.9,33.8343,-117.4971
USA,Temescal Canyon RV  LLC,USA0057656,1.5,33.8264,-117.5117
USA,Temple SEGF,USA0058897,15.999999999999998,39.98,-75.1506
USA,Temple Solar Arrays,USA0060848,2.2,40.4235,-75.9252
USA,Templeton,USA0059731,3.0,42.5212,-72.0673
USA,Tenaska Central Alabama Generating Stn,USA0055440,927.1,32.6497,-86.74
USA,Tenaska Frontier Generation Station,USA0055062,939.7,30.5924,-95.9178
USA,Tenaska Gateway Generating Station,USA0055132,939.6,32.0178,-94.6197
USA,Tenaska Georgia Generation Facility,USA0055061,1099.2,33.3516,-84.9996
USA,Tenaska Lindsay Hill Generating Station,USA0055271,939.4,32.6514,-86.7386
USA,Tenaska Virginia Generating Station,USA0055439,1011.4,37.8667,-78.3813
USA,Tenaska Westmoreland Generating Station,USA0060464,1134.0,40.1752,-79.6967
USA,Tenderloin Wind (6) LLC,USA0056562,10.0,36.4669,-101.8222
USA,Tenet Hospital,USA0050241,4.2,31.7697,-106.5014
USA,Tenkiller Ferry,USA0003004,39.0,35.595,-95.0511
USA,Tennessee Creek,USA0002749,10.8,35.2139,-83.0028
USA,Tennessee Eastman Operations,USA0050481,194.3,36.5219,-82.5431
USA,Tenth Street,USA0000583,1.4,41.539,-72.0509
USA,Tequesquite Landfill Solar PV Project,USA0060035,7.3,33.9782,-117.3851
USA,Terminus Hydroelectric Project,USA0054343,20.1,36.4156,-119.0069
USA,Terra Francesco,USA0059541,1.5,34.0397,-117.6067
USA,Terra-Gen 251 Wind LLC,USA0052161,18.4,35.0853,-118.3547
USA,Terra-Gen Dixie Valley,USA0052015,70.9,39.9663,-117.8557
USA,Terra-Gen VG Wind LLC,USA0056570,7.4,35.1161,-118.3789
USA,Terror Lake Microgrid,USA0000071,33.599999999999994,57.6861,-152.895
USA,Terrora,USA0000724,16.0,34.7504,-83.4063
USA,Terry Bundy Generating Station,USA0007887,216.3,40.9097,-96.6131
USA,Tesla,USA0007233,26.6,38.9737,-104.9011
USA,Tesoro Hawaii,USA0010093,20.0,21.3032,-158.0914
USA,Tesoro Kenai Cogeneration Plant,USA0052184,8.6,60.677,-151.3815
USA,Tesoro Mandan Cogeneration Plant,USA0052133,7.5,46.8492,-100.8808
USA,Tesoro SLC Cogeneration Plant,USA0056509,30.4,40.7931,-111.9038
USA,Tesoro Wilmington Calciner,USA0010601,34.0,33.777,-118.2282
USA,Tessman Road,USA0056113,9.8,29.4289,-98.3433
USA,Texas City Plant Union Carbide,USA0050153,45.0,29.3761,-94.9465
USA,Texas City Power Plant,USA0052088,450.0,29.3787,-94.9438
USA,Texas Petrochemicals,USA0050229,35.0,29.6981,-95.2547
USA,Texico Wind Ranch LP,USA0057258,1.9,34.36,-103.0667
USA,Texon Hydroelectric Project,USA0061640,1.5,42.2214,-72.8596
USA,Thanksgiving Fire Solar Farm  LLC,USA0062786,2.0,35.701,-78.327
USA,The Allen Hospital,USA0061568,1.0,40.8733,-73.913
USA,The Andersons Albion Ethanol LLC,USA0058330,10.1,42.2561,-84.7883
USA,The Bank of New York,USA0062001,7.2,40.6593,-73.9338
USA,The City of Vineland at North Vineland,USA0057746,2.3,39.505,-74.9977
USA,The City of Vineland at West Vineland,USA0057745,3.7,39.4624,-75.07
USA,The Clorox Company,USA0060461,1.6,39.4721,-76.2013
USA,The Dalles,USA0003895,1819.7,45.614,-121.1346
USA,The Lawrenceville School Solar Facility,USA0058356,5.2,40.3014,-74.7221
USA,The Methodist Hospital  Gas Turbine,USA0059381,5.0,29.7094,-95.4003
USA,Theodore Cogen Facility,USA0007721,317.4,30.5254,-88.1285
USA,Theodore Drive Community Solar,USA0061296,1.5,42.5,-71.8
USA,Theresa Plant,USA0010539,1.3,44.2174,-75.7952
USA,Thermal Kem,USA0056129,2.9,34.8894,-81.0725
USA,Thermalito,USA0000438,115.1,39.5149,-121.6301
USA,Thermalito Diverson Dam,USA0007129,3.4,39.5287,-121.5464
USA,Thermo Fisher,USA0063404,1.5,40.5737,-74.6295
USA,Thermo No 1,USA0057353,14.0,38.1607,-113.1945
USA,Thief River Falls,USA0002014,6.5,48.1143,-96.1792
USA,Thomas A Smith Energy Facility,USA0055382,1192.0,34.7094,-84.9175
USA,Thomas C Ferguson,USA0004937,574.6,30.558,-98.3705
USA,Thomas Creek Solar,USA0063443,2.2,45.1314,-122.6195
USA,Thomas Fitzhugh,USA0000201,185.0,35.4624,-93.8049
USA,Thomas Hill,USA0002168,1181.7,39.5522,-92.6381
USA,Thomas M Knott Cogen Facility,USA0058190,1.4,35.1844,-120.6183
USA,Thompson Falls,USA0002195,98.1,47.5932,-115.3582
USA,Thomson,USA0001901,72.6,46.655,-92.3333
USA,Thomson Reuters Campus Bldg A-D,USA0055133,14.0,44.8196,-93.1156
USA,Thomson Reuters Data Center Bldg ES101,USA0057207,1.2,44.8244,-93.1139
USA,Thomson Reuters Data Center Bldg H,USA0057208,8.0,44.8289,-93.1167
USA,Thornapple,USA0003988,1.4,45.4111,-91.2183
USA,Thorne Bay Plant,USA0007414,1.0,55.6859,-132.5289
USA,Thornridge High School,USA0055005,1.0,41.6225,-87.5978
USA,Thornton PV1,USA0059152,5.0,35.3958,-77.6617
USA,Thornwood High School,USA0055004,1.4,41.5839,-87.6047
USA,Thorpe,USA0002750,21.6,35.234,-83.1254
USA,Thousand Springs,USA0000820,6.8,42.7405,-114.8367
USA,Thousand Springs Wind Park,USA0056442,12.0,42.8703,-114.9678
USA,Three Bridge,USA0062540,2.0,34.6705,-79.2001
USA,Three Forks Water Power Project,USA0054308,1.3,40.1998,-123.5231
USA,Three Peaks Power,USA0060432,80.0,37.8271,-113.1371
USA,Threemile Canyon,USA0056933,9.9,45.6758,-119.9375
USA,Threemile Digester,USA0058382,4.800000000000001,45.71,-119.9011
USA,Thunder Ranch Wind Project,USA0061269,297.8,36.5508,-97.0589
USA,Thunder Spirit Wind  LLC,USA0058965,155.5,46.075,-102.5633
USA,Thunderbird Generator (Tbird),USA0063575,1.0,38.4689,-96.2536
USA,Thunderegg Solar Center  LLC,USA0060334,10.0,43.931,-116.9876
USA,Thundermist Hydro,USA0054688,1.2,41.999,-71.5174
USA,Thurlow Dam,USA0000019,91.0,32.5354,-85.8876
USA,Tiber Dam Hydroelectric Plant,USA0056499,7.5,48.318,-111.1018
USA,Tiburon Holdings,USA0059217,5.0,35.9033,-80.4169
USA,Ticket Network South Windsor,USA0063354,1.0,41.8215,-72.5074
USA,Tickle Creek Solar,USA0063442,1.9,45.375,-122.265
USA,Ticona Polymers Inc,USA0010243,44.2,27.5697,-97.8228
USA,Ticonderoga Mill,USA0054099,42.1,43.8914,-73.397
USA,Tides Lane Farm,USA0060429,3.7,36.0694,-78.2988
USA,Tieton Dam Hydro Electric Project,USA0057496,13.8,46.658,-121.1287
USA,Tiger Bay,USA0007699,278.1,27.7464,-81.8494
USA,Tiger Creek,USA0000287,52.2,38.4493,-120.4926
USA,Tihonet Solar,USA0058749,1.0,41.7875,-70.7233
USA,Tiller CSG,USA0062098,5.0,45.435,-94.0403
USA,Tillery,USA0002714,84.0,35.2067,-80.0648
USA,Tilton,USA0007760,188.0,40.1061,-87.6538
USA,Timber Creek HS,USA0060771,1.3,39.7602,-75.0148
USA,Timberline Trail Gas Recovery,USA0056525,4.0,45.4533,-91.3583
USA,Time Warner Cable - Knowles,USA0060904,2.0,42.3374,-77.3753
USA,Time Warner Cable Enterprises - Martino,USA0061577,2.0,43.1837,-75.4305
USA,Timothy Lake Powerhouse,USA0060868,1.2,45.3705,-121.7565
USA,Tims Ford,USA0003417,45.7,35.1967,-86.2783
USA,Tinker,USA0063628,82.0,35.4147,-97.3734
USA,Tinton Falls Solar Farm,USA0058483,16.0,40.2639,-74.0842
USA,Tioga Solar Morris County 1 LLC,USA0058917,1.0,40.8153,-74.4758
USA,Tippecanoe Solar Power Plant,USA0063137,1.6,40.4211,-86.9402
USA,Tipton,USA0008106,10.6,41.7717,-91.1321
USA,Tipton Solar Park,USA0062305,5.3,40.2761,-86.0769
USA,Tisbury Landfill Solar,USA0059573,1.1,41.4447,-70.6131
USA,Tissington Solar,USA0058364,3.0,41.2003,-74.4919
USA,Titan Solar,USA0061811,50.0,39.6865,-104.014
USA,Titus,USA0003115,36.0,40.3056,-75.9081
USA,Titusville Solar,USA0057815,4.1,40.2928,-74.8472
USA,Tiverton Power Plant,USA0055048,272.5,41.6422,-71.1706
USA,Toadtown,USA0000714,1.8,39.8935,-121.5934
USA,Tofteland Windfarm LLC,USA0056202,2.0,43.9803,-96.2233
USA,Togiak,USA0006348,2.8,59.0597,-160.3803
USA,Tok,USA0000406,5.300000000000001,63.3355,-143.0
