Country_Code,Year,Biofuel_Consumption,Coal_Consumption,Fossil_Fuel_Consumption,Gas_Consumption,Hydro_Consumption,Nuclear_Consumption,Low_Carbon_Consumption,Oil_Consumption,Other_Renewable_Consumption,Renewables_Consumption,Solar_Consumption,Wind_Consumption
BEL,1986,,106.509,448.549,77.095,1.014,111.781,113.175,264.944,0.38,1.394,0.0,0.0
BEL,1987,,105.993,457.858,85.016,1.269,119.082,120.822,266.848,0.453,1.74,0.0,0.018
BEL,1988,,107.108,466.242,83.906,1.062,122.303,123.962,275.227,0.575,1.66,0.0,0.024
BEL,1989,,112.535,476.084,93.244,0.902,116.954,118.486,270.306,0.61,1.532,0.0,0.021
BEL,1990,0.0,123.632,498.421,95.699,0.787,121.224,122.932,279.091,0.9,1.707,0.0,0.021
BEL,1991,0.0,118.261,519.606,102.078,0.677,121.619,123.274,299.267,0.954,1.655,0.0,0.024
BEL,1992,0.0,105.84,516.315,105.201,1.008,123.307,125.194,305.273,0.852,1.887,0.0,0.027
BEL,1993,0.0,100.259,510.658,110.093,0.751,118.968,120.525,300.306,0.782,1.557,0.0,0.024
BEL,1994,0.0,107.766,546.805,112.576,1.023,115.271,117.103,326.463,0.782,1.832,0.0,0.027
BEL,1995,0.0,102.929,552.721,124.525,0.999,117.348,119.399,325.266,1.025,2.051,0.0,0.027
BEL,1996,0.0,98.508,589.182,138.421,0.707,122.967,124.699,352.254,1.002,1.733,0.0,0.024
BEL,1997,0.0,91.962,584.938,132.045,0.902,134.521,136.324,360.931,0.878,1.803,0.0,0.024
BEL,1998,0.0,91.477,602.064,144.644,1.15,130.994,133.323,365.943,1.146,2.329,0.0,0.033
BEL,1999,0.0,80.152,588.424,154.46,1.008,139.086,141.717,353.812,1.583,2.63,0.0,0.038
BEL,2000,0.0,88.684,603.482,155.263,1.36,136.646,139.867,359.535,1.813,3.221,0.0,0.047
BEL,2001,0.0,84.474,602.887,153.376,1.296,130.662,133.972,365.036,1.906,3.31,0.0,0.109
BEL,2002,0.0,72.416,597.305,158.325,1.051,132.651,136.169,366.563,2.302,3.519,0.0,0.166
BEL,2003,0.0,70.049,626.13,168.666,0.716,131.853,135.561,387.416,2.736,3.707,0.0,0.255
BEL,2004,0.0,65.154,629.156,171.88,0.913,130.828,135.464,392.122,3.31,4.636,0.003,0.409
BEL,2005,0.0,59.866,618.787,168.935,0.825,130.778,137.331,389.986,5.076,6.553,0.003,0.65
BEL,2006,0.0,59.077,621.708,173.889,1.022,127.361,136.533,388.743,7.103,9.171,0.006,1.041
BEL,2007,0.0,53.987,621.806,175.19,1.1,130.858,141.663,392.629,8.3,10.805,0.017,1.388
BEL,2008,0.0,53.316,639.172,174.014,1.152,122.875,136.562,411.841,10.627,13.687,0.118,1.79
BEL,2009,1.525,34.345,580.632,175.741,0.916,126.549,144.841,370.546,12.606,18.292,0.464,2.782
BEL,2010,4.137,43.6,621.578,194.04,0.866,127.696,151.663,383.937,13.824,23.967,1.554,3.586
BEL,2011,4.091,41.049,565.705,165.24,0.541,127.685,156.922,359.416,15.003,29.237,3.225,6.378
BEL,2012,4.041,38.663,551.771,167.4,0.979,106.022,141.081,345.709,16.606,35.059,5.89,7.543
BEL,2013,3.998,40.908,562.15,165.33,1.036,111.527,149.851,355.912,16.096,38.324,7.206,9.989
BEL,2014,4.801,39.673,534.189,144.63,0.8,87.616,127.666,349.886,14.126,40.05,7.819,12.503
BEL,2015,3.0,38.742,558.772,158.499,0.857,67.454,112.147,361.531,17.594,44.693,8.231,15.011
BEL,2016,5.053,36.709,565.63,161.892,0.991,111.805,157.797,367.03,17.159,45.992,8.286,14.502
BEL,2017,5.454,35.915,573.158,164.115,0.719,107.837,158.392,373.128,18.232,50.555,8.803,17.347
BEL,2018,5.402,35.714,599.531,168.741,0.773,72.603,126.435,395.077,17.297,53.832,10.327,20.032
BEL,2019,5.42,35.812,579.564,173.835,0.796,110.092,169.731,369.916,16.515,59.639,11.207,25.701
BEL,2020,7.513,27.785,517.899,169.982,0.701,86.782,158.763,320.132,16.839,71.982,13.408,33.521
BEL,2021,8.269,28.736,559.557,169.606,0.98,126.999,197.7,361.215,15.694,70.701,14.675,31.083
BLZ,1980,,,,,,,,,,,,
BLZ,1981,,,,,,,,,,,,
BLZ,1982,,,,,,,,,,,,
BLZ,1983,,,,,,,,,,,,
BLZ,1984,,,,,,,,,,,,
BLZ,1985,,,,,,,,,,,,
BLZ,1986,,,,,,,,,,,,
BLZ,1987,,,,,,,,,,,,
BLZ,1988,,,,,,,,,,,,
BLZ,1989,,,,,,,,,,,,
BLZ,1990,,,,,,,,,,,,
BLZ,1991,,,,,,,,,,,,
BLZ,1992,,,,,,,,,,,,
BLZ,1993,,,,,,,,,,,,
BLZ,1994,,,,,,,,,,,,
BLZ,1995,,,,,,,,,,,,
BLZ,1996,,,,,,,,,,,,
BLZ,1997,,,,,,,,,,,,
BLZ,1998,,,,,,,,,,,,
BLZ,1999,,,,,,,,,,,,
BLZ,2000,,,,,,,,,,,,
BLZ,2001,,,,,,,,,,,,
BLZ,2002,,,,,,,,,,,,
BLZ,2003,,,,,,,,,,,,
BLZ,2004,,,,,,,,,,,,
BLZ,2005,,,,,,,,,,,,
BLZ,2006,,,,,,,,,,,,
BLZ,2007,,,,,,,,,,,,
BLZ,2008,,,,,,,,,,,,
BLZ,2009,,,,,,,,,,,,
BLZ,2010,,,,,,,,,,,,
BLZ,2011,,,,,,,,,,,,
BLZ,2012,,,,,,,,,,,,
BLZ,2013,,,,,,,,,,,,
BLZ,2014,,,,,,,,,,,,
BLZ,2015,,,,,,,,,,,,
BLZ,2016,,,,,,,,,,,,
BLZ,2017,,,,,,,,,,,,
BLZ,2018,,,,,,,,,,,,
BLZ,2019,,,,,,,,,,,,
BLZ,2020,,,,,,,,,,,,
BEN,1980,,,,,,,,,,,,
BEN,1981,,,,,,,,,,,,
BEN,1982,,,,,,,,,,,,
BEN,1983,,,,,,,,,,,,
BEN,1984,,,,,,,,,,,,
BEN,1985,,,,,,,,,,,,
BEN,1986,,,,,,,,,,,,
BEN,1987,,,,,,,,,,,,
BEN,1988,,,,,,,,,,,,
BEN,1989,,,,,,,,,,,,
BEN,1990,,,,,,,,,,,,
BEN,1991,,,,,,,,,,,,
BEN,1992,,,,,,,,,,,,
BEN,1993,,,,,,,,,,,,
BEN,1994,,,,,,,,,,,,
BEN,1995,,,,,,,,,,,,
BEN,1996,,,,,,,,,,,,
BEN,1997,,,,,,,,,,,,
BEN,1998,,,,,,,,,,,,
BEN,1999,,,,,,,,,,,,
BEN,2000,,,,,,,,,,,,
BEN,2001,,,,,,,,,,,,
BEN,2002,,,,,,,,,,,,
BEN,2003,,,,,,,,,,,,
BEN,2004,,,,,,,,,,,,
BEN,2005,,,,,,,,,,,,
BEN,2006,,,,,,,,,,,,
BEN,2007,,,,,,,,,,,,
BEN,2008,,,,,,,,,,,,
BEN,2009,,,,,,,,,,,,
BEN,2010,,,,,,,,,,,,
BEN,2011,,,,,,,,,,,,
BEN,2012,,,,,,,,,,,,
BEN,2013,,,,,,,,,,,,
BEN,2014,,,,,,,,,,,,
BEN,2015,,,,,,,,,,,,
BEN,2016,,,,,,,,,,,,
BEN,2017,,,,,,,,,,,,
BEN,2018,,,,,,,,,,,,
BEN,2019,,,,,,,,,,,,
BEN,2020,,,,,,,,,,,,
BMU,1980,,,,,,,,,,,,
BMU,1981,,,,,,,,,,,,
BMU,1982,,,,,,,,,,,,
BMU,1983,,,,,,,,,,,,
BMU,1984,,,,,,,,,,,,
BMU,1985,,,,,,,,,,,,
BMU,1986,,,,,,,,,,,,
BMU,1987,,,,,,,,,,,,
BMU,1988,,,,,,,,,,,,
BMU,1989,,,,,,,,,,,,
BMU,1990,,,,,,,,,,,,
BMU,1991,,,,,,,,,,,,
BMU,1992,,,,,,,,,,,,
BMU,1993,,,,,,,,,,,,
BMU,1994,,,,,,,,,,,,
BMU,1995,,,,,,,,,,,,
BMU,1996,,,,,,,,,,,,
BMU,1997,,,,,,,,,,,,
BMU,1998,,,,,,,,,,,,
BMU,1999,,,,,,,,,,,,
BMU,2000,,,,,,,,,,,,
BMU,2001,,,,,,,,,,,,
BMU,2002,,,,,,,,,,,,
BMU,2003,,,,,,,,,,,,
BMU,2004,,,,,,,,,,,,
BMU,2005,,,,,,,,,,,,
BMU,2006,,,,,,,,,,,,
BMU,2007,,,,,,,,,,,,
BMU,2008,,,,,,,,,,,,
BMU,2009,,,,,,,,,,,,
BMU,2010,,,,,,,,,,,,
BMU,2011,,,,,,,,,,,,
BMU,2012,,,,,,,,,,,,
BMU,2013,,,,,,,,,,,,
BMU,2014,,,,,,,,,,,,
BMU,2015,,,,,,,,,,,,
BMU,2016,,,,,,,,,,,,
BMU,2017,,,,,,,,,,,,
BMU,2018,,,,,,,,,,,,
BMU,2019,,,,,,,,,,,,
BMU,2020,,,,,,,,,,,,
BTN,1980,,,,,,,,,,,,
BTN,1981,,,,,,,,,,,,
BTN,1982,,,,,,,,,,,,
BTN,1983,,,,,,,,,,,,
BTN,1984,,,,,,,,,,,,
BTN,1985,,,,,,,,,,,,
BTN,1986,,,,,,,,,,,,
BTN,1987,,,,,,,,,,,,
BTN,1988,,,,,,,,,,,,
BTN,1989,,,,,,,,,,,,
BTN,1990,,,,,,,,,,,,
BTN,1991,,,,,,,,,,,,
BTN,1992,,,,,,,,,,,,
BTN,1993,,,,,,,,,,,,
BTN,1994,,,,,,,,,,,,
BTN,1995,,,,,,,,,,,,
BTN,1996,,,,,,,,,,,,
BTN,1997,,,,,,,,,,,,
BTN,1998,,,,,,,,,,,,
BTN,1999,,,,,,,,,,,,
BTN,2000,,,,,,,,,,,,
BTN,2001,,,,,,,,,,,,
BTN,2002,,,,,,,,,,,,
BTN,2003,,,,,,,,,,,,
BTN,2004,,,,,,,,,,,,
BTN,2005,,,,,,,,,,,,
BTN,2006,,,,,,,,,,,,
BTN,2007,,,,,,,,,,,,
BTN,2008,,,,,,,,,,,,
BTN,2009,,,,,,,,,,,,
BTN,2010,,,,,,,,,,,,
BTN,2011,,,,,,,,,,,,
BTN,2012,,,,,,,,,,,,
BTN,2013,,,,,,,,,,,,
BTN,2014,,,,,,,,,,,,
BTN,2015,,,,,,,,,,,,
BTN,2016,,,,,,,,,,,,
BTN,2017,,,,,,,,,,,,
BTN,2018,,,,,,,,,,,,
BTN,2019,,,,,,,,,,,,
BTN,2020,,,,,,,,,,,,
BOL,1900,,,,,,,,,,,,
BOL,1901,,,,,,,,,,,,
BOL,1902,,,,,,,,,,,,
BOL,1903,,,,,,,,,,,,
BOL,1904,,,,,,,,,,,,
BOL,1905,,,,,,,,,,,,
BOL,1906,,,,,,,,,,,,
BOL,1907,,,,,,,,,,,,
BOL,1908,,,,,,,,,,,,
BOL,1909,,,,,,,,,,,,
BOL,1910,,,,,,,,,,,,
BOL,1911,,,,,,,,,,,,
BOL,1912,,,,,,,,,,,,
BOL,1913,,,,,,,,,,,,
BOL,1914,,,,,,,,,,,,
BOL,1915,,,,,,,,,,,,
BOL,1916,,,,,,,,,,,,
BOL,1917,,,,,,,,,,,,
BOL,1918,,,,,,,,,,,,
BOL,1919,,,,,,,,,,,,
BOL,1920,,,,,,,,,,,,
BOL,1921,,,,,,,,,,,,
BOL,1922,,,,,,,,,,,,
BOL,1923,,,,,,,,,,,,
BOL,1924,,,,,,,,,,,,
BOL,1925,,,,,,,,,,,,
BOL,1926,,,,,,,,,,,,
BOL,1927,,,,,,,,,,,,
BOL,1928,,,,,,,,,,,,
BOL,1929,,,,,,,,,,,,
BOL,1930,,,,,,,,,,,,
BOL,1931,,,,,,,,,,,,
BOL,1932,,,,,,,,,,,,
BOL,1933,,,,,,,,,,,,
BOL,1934,,,,,,,,,,,,
BOL,1935,,,,,,,,,,,,
BOL,1936,,,,,,,,,,,,
BOL,1937,,,,,,,,,,,,
BOL,1938,,,,,,,,,,,,
BOL,1939,,,,,,,,,,,,
BOL,1940,,,,,,,,,,,,
BOL,1941,,,,,,,,,,,,
BOL,1942,,,,,,,,,,,,
BOL,1943,,,,,,,,,,,,
BOL,1944,,,,,,,,,,,,
BOL,1945,,,,,,,,,,,,
BOL,1946,,,,,,,,,,,,
BOL,1947,,,,,,,,,,,,
BOL,1948,,,,,,,,,,,,
BOL,1949,,,,,,,,,,,,
BOL,1950,,,,,,,,,,,,
BOL,1951,,,,,,,,,,,,
BOL,1952,,,,,,,,,,,,
BOL,1953,,,,,,,,,,,,
BOL,1954,,,,,,,,,,,,
BOL,1955,,,,,,,,,,,,
BOL,1956,,,,,,,,,,,,
BOL,1957,,,,,,,,,,,,
BOL,1958,,,,,,,,,,,,
BOL,1959,,,,,,,,,,,,
BOL,1960,,,,,,,,,,,,
BOL,1961,,,,,,,,,,,,
BOL,1962,,,,,,,,,,,,
BOL,1963,,,,,,,,,,,,
BOL,1964,,,,,,,,,,,,
BOL,1965,,,,,,,,,,,,
BOL,1966,,,,,,,,,,,,
BOL,1967,,,,,,,,,,,,
BOL,1968,,,,,,,,,,,,
BOL,1969,,,,,,,,,,,,
BOL,1970,,,,,,,,,,,,
BOL,1971,,,,,,,,,,,,
BOL,1972,,,,,,,,,,,,
BOL,1973,,,,,,,,,,,,
BOL,1974,,,,,,,,,,,,
BOL,1975,,,,,,,,,,,,
BOL,1976,,,,,,,,,,,,
BOL,1977,,,,,,,,,,,,
BOL,1978,,,,,,,,,,,,
BOL,1979,,,,,,,,,,,,
BOL,1980,,,,,,,,,,,,
BOL,1981,,,,,,,,,,,,
BOL,1982,,,,,,,,,,,,
BOL,1983,,,,,,,,,,,,
BOL,1984,,,,,,,,,,,,
BOL,1985,,,,,,,,,,,,
BOL,1986,,,,,,,,,,,,
BOL,1987,,,,,,,,,,,,
BOL,1988,,,,,,,,,,,,
BOL,1989,,,,,,,,,,,,
BOL,1990,,,,,,,,,,,,
BOL,1991,,,,,,,,,,,,
BOL,1992,,,,,,,,,,,,
BOL,1993,,,,,,,,,,,,
BOL,1994,,,,,,,,,,,,
BOL,1995,,,,,,,,,,,,
BOL,1996,,,,,,,,,,,,
BOL,1997,,,,,,,,,,,,
BOL,1998,,,,,,,,,,,,
BOL,1999,,,,,,,,,,,,
BOL,2000,,,,,,,,,,,,
BOL,2001,,,,,,,,,,,,
BOL,2002,,,,,,,,,,,,
BOL,2003,,,,,,,,,,,,
BOL,2004,,,,,,,,,,,,
BOL,2005,,,,,,,,,,,,
BOL,2006,,,,,,,,,,,,
BOL,2007,,,,,,,,,,,,
BOL,2008,,,,,,,,,,,,
BOL,2009,,,,,,,,,,,,
BOL,2010,,,,,,,,,,,,
BOL,2011,,,,,,,,,,,,
BOL,2012,,,,,,,,,,,,
BOL,2013,,,,,,,,,,,,
BOL,2014,,,,,,,,,,,,
BOL,2015,,,,,,,,,,,,
BOL,2016,,,,,,,,,,,,
BOL,2017,,,,,,,,,,,,
BOL,2018,,,,,,,,,,,,
BOL,2019,,,,,,,,,,,,
BOL,2020,,,,,,,,,,,,
BOL,2021,,,,,,,,,,,,
BIH,1992,,,,,,,,,,,,
BIH,1993,,,,,,,,,,,,
BIH,1994,,,,,,,,,,,,
BIH,1995,,,,,,,,,,,,
BIH,1996,,,,,,,,,,,,
BIH,1997,,,,,,,,,,,,
BIH,1998,,,,,,,,,,,,
BIH,1999,,,,,,,,,,,,
BIH,2000,,,,,,,,,,,,
BIH,2001,,,,,,,,,,,,
BIH,2002,,,,,,,,,,,,
BIH,2003,,,,,,,,,,,,
BIH,2004,,,,,,,,,,,,
BIH,2005,,,,,,,,,,,,
BIH,2006,,,,,,,,,,,,
BIH,2007,,,,,,,,,,,,
BIH,2008,,,,,,,,,,,,
BIH,2009,,,,,,,,,,,,
BIH,2010,,,,,,,,,,,,
BIH,2011,,,,,,,,,,,,
BIH,2012,,,,,,,,,,,,
BIH,2013,,,,,,,,,,,,
BIH,2014,,,,,,,,,,,,
BIH,2015,,,,,,,,,,,,
BIH,2016,,,,,,,,,,,,
BIH,2017,,,,,,,,,,,,
BIH,2018,,,,,,,,,,,,
BIH,2019,,,,,,,,,,,,
BIH,2020,,,,,,,,,,,,
BIH,2021,,,,,,,,,,,,
BWA,1900,,,,,,,,,,,,
BWA,1901,,,,,,,,,,,,
BWA,1902,,,,,,,,,,,,
BWA,1903,,,,,,,,,,,,
BWA,1904,,,,,,,,,,,,
BWA,1905,,,,,,,,,,,,
BWA,1906,,,,,,,,,,,,
BWA,1907,,,,,,,,,,,,
BWA,1908,,,,,,,,,,,,
BWA,1909,,,,,,,,,,,,
BWA,1910,,,,,,,,,,,,
BWA,1911,,,,,,,,,,,,
BWA,1912,,,,,,,,,,,,
BWA,1913,,,,,,,,,,,,
BWA,1914,,,,,,,,,,,,
BWA,1915,,,,,,,,,,,,
BWA,1916,,,,,,,,,,,,
BWA,1917,,,,,,,,,,,,
BWA,1918,,,,,,,,,,,,
BWA,1919,,,,,,,,,,,,
BWA,1920,,,,,,,,,,,,
BWA,1921,,,,,,,,,,,,
BWA,1922,,,,,,,,,,,,
BWA,1923,,,,,,,,,,,,
BWA,1924,,,,,,,,,,,,
BWA,1925,,,,,,,,,,,,
BWA,1926,,,,,,,,,,,,
BWA,1927,,,,,,,,,,,,
BWA,1928,,,,,,,,,,,,
BWA,1929,,,,,,,,,,,,
BWA,1930,,,,,,,,,,,,
BWA,1931,,,,,,,,,,,,
BWA,1932,,,,,,,,,,,,
BWA,1933,,,,,,,,,,,,
BWA,1934,,,,,,,,,,,,
BWA,1935,,,,,,,,,,,,
BWA,1936,,,,,,,,,,,,
BWA,1937,,,,,,,,,,,,
BWA,1938,,,,,,,,,,,,
BWA,1939,,,,,,,,,,,,
BWA,1940,,,,,,,,,,,,
BWA,1941,,,,,,,,,,,,
BWA,1942,,,,,,,,,,,,
BWA,1943,,,,,,,,,,,,
BWA,1944,,,,,,,,,,,,
BWA,1945,,,,,,,,,,,,
BWA,1946,,,,,,,,,,,,
BWA,1947,,,,,,,,,,,,
BWA,1948,,,,,,,,,,,,
BWA,1949,,,,,,,,,,,,
BWA,1950,,,,,,,,,,,,
BWA,1951,,,,,,,,,,,,
BWA,1952,,,,,,,,,,,,
BWA,1953,,,,,,,,,,,,
BWA,1954,,,,,,,,,,,,
BWA,1955,,,,,,,,,,,,
BWA,1956,,,,,,,,,,,,
BWA,1957,,,,,,,,,,,,
BWA,1958,,,,,,,,,,,,
BWA,1959,,,,,,,,,,,,
BWA,1960,,,,,,,,,,,,
BWA,1961,,,,,,,,,,,,
BWA,1962,,,,,,,,,,,,
BWA,1963,,,,,,,,,,,,
BWA,1964,,,,,,,,,,,,
BWA,1965,,,,,,,,,,,,
BWA,1966,,,,,,,,,,,,
BWA,1967,,,,,,,,,,,,
BWA,1968,,,,,,,,,,,,
BWA,1969,,,,,,,,,,,,
BWA,1970,,,,,,,,,,,,
BWA,1971,,,,,,,,,,,,
BWA,1972,,,,,,,,,,,,
BWA,1973,,,,,,,,,,,,
BWA,1974,,,,,,,,,,,,
BWA,1975,,,,,,,,,,,,
BWA,1976,,,,,,,,,,,,
BWA,1977,,,,,,,,,,,,
BWA,1978,,,,,,,,,,,,
BWA,1979,,,,,,,,,,,,
BWA,1980,,,,,,,,,,,,
BWA,1981,,,,,,,,,,,,
BWA,1982,,,,,,,,,,,,
BWA,1983,,,,,,,,,,,,
BWA,1984,,,,,,,,,,,,
BWA,1985,,,,,,,,,,,,
BWA,1986,,,,,,,,,,,,
BWA,1987,,,,,,,,,,,,
BWA,1988,,,,,,,,,,,,
BWA,1989,,,,,,,,,,,,
BWA,1990,,,,,,,,,,,,
BWA,1991,,,,,,,,,,,,
BWA,1992,,,,,,,,,,,,
BWA,1993,,,,,,,,,,,,
BWA,1994,,,,,,,,,,,,
BWA,1995,,,,,,,,,,,,
BWA,1996,,,,,,,,,,,,
BWA,1997,,,,,,,,,,,,
BWA,1998,,,,,,,,,,,,
BWA,1999,,,,,,,,,,,,
BWA,2000,,,,,,,,,,,,
BWA,2001,,,,,,,,,,,,
BWA,2002,,,,,,,,,,,,
BWA,2003,,,,,,,,,,,,
BWA,2004,,,,,,,,,,,,
BWA,2005,,,,,,,,,,,,
BWA,2006,,,,,,,,,,,,
BWA,2007,,,,,,,,,,,,
BWA,2008,,,,,,,,,,,,
BWA,2009,,,,,,,,,,,,
BWA,2010,,,,,,,,,,,,
BWA,2011,,,,,,,,,,,,
BWA,2012,,,,,,,,,,,,
BWA,2013,,,,,,,,,,,,
BWA,2014,,,,,,,,,,,,
BWA,2015,,,,,,,,,,,,
BWA,2016,,,,,,,,,,,,
BWA,2017,,,,,,,,,,,,
BWA,2018,,,,,,,,,,,,
BWA,2019,,,,,,,,,,,,
BWA,2020,,,,,,,,,,,,
BRA,1900,,,,,,,,,,,,
BRA,1901,,,,,,,,,,,,
BRA,1902,,,,,,,,,,,,
BRA,1903,,,,,,,,,,,,
BRA,1904,,,,,,,,,,,,
BRA,1905,,,,,,,,,,,,
BRA,1906,,,,,,,,,,,,
BRA,1907,,,,,,,,,,,,
BRA,1908,,,,,,,,,,,,
BRA,1909,,,,,,,,,,,,
BRA,1910,,,,,,,,,,,,
BRA,1911,,,,,,,,,,,,
BRA,1912,,,,,,,,,,,,
BRA,1913,,,,,,,,,,,,
BRA,1914,,,,,,,,,,,,
BRA,1915,,,,,,,,,,,,
BRA,1916,,,,,,,,,,,,
BRA,1917,,,,,,,,,,,,
BRA,1918,,,,,,,,,,,,
BRA,1919,,,,,,,,,,,,
BRA,1920,,,,,,,,,,,,
BRA,1921,,,,,,,,,,,,
BRA,1922,,,,,,,,,,,,
BRA,1923,,,,,,,,,,,,
BRA,1924,,,,,,,,,,,,
BRA,1925,,,,,,,,,,,,
BRA,1926,,,,,,,,,,,,
BRA,1927,,,,,,,,,,,,
BRA,1928,,,,,,,,,,,,
BRA,1929,,,,,,,,,,,,
BRA,1930,,,,,,,,,,,,
BRA,1931,,,,,,,,,,,,
BRA,1932,,,,,,,,,,,,
BRA,1933,,,,,,,,,,,,
BRA,1934,,,,,,,,,,,,
BRA,1935,,,,,,,,,,,,
BRA,1936,,,,,,,,,,,,
BRA,1937,,,,,,,,,,,,
BRA,1938,,,,,,,,,,,,
BRA,1939,,,,,,,,,,,,
BRA,1940,,,,,,,,,,,,
BRA,1941,,,,,,,,,,,,
BRA,1942,,,,,,,,,,,,
BRA,1943,,,,,,,,,,,,
BRA,1944,,,,,,,,,,,,
BRA,1945,,,,,,,,,,,,
BRA,1946,,,,,,,,,,,,
BRA,1947,,,,,,,,,,,,
BRA,1948,,,,,,,,,,,,
BRA,1949,,,,,,,,,,,,
BRA,1950,,,,,,,,,,,,
BRA,1951,,,,,,,,,,,,
BRA,1952,,,,,,,,,,,,
BRA,1953,,,,,,,,,,,,
BRA,1954,,,,,,,,,,,,
BRA,1955,,,,,,,,,,,,
BRA,1956,,,,,,,,,,,,
BRA,1957,,,,,,,,,,,,
BRA,1958,,,,,,,,,,,,
BRA,1959,,,,,,,,,,,,
BRA,1960,,,,,,,,,,,,
BRA,1961,,,,,,,,,,,,
BRA,1962,,,,,,,,,,,,
BRA,1963,,,,,,,,,,,,
BRA,1964,,,,,,,,,,,,
BRA,1965,,20.178,198.422,0.513,75.448,0.0,75.448,177.731,0.0,75.448,0.0,0.0
BRA,1966,,21.864,216.262,0.6,82.518,0.0,82.518,193.798,0.0,82.518,0.0,0.0
BRA,1967,,22.597,223.268,0.679,86.312,0.0,86.312,199.992,0.0,86.312,0.0,0.0
BRA,1968,,22.237,263.15,0.717,90.336,0.0,90.336,240.196,0.0,90.336,0.0,0.0
BRA,1969,,24.818,289.142,0.756,96.67,0.0,96.67,263.568,0.0,96.67,0.0,0.0
BRA,1970,1.143,28.345,327.374,0.811,117.691,0.0,120.477,298.218,1.643,120.477,0.0,0.0
BRA,1971,1.577,28.532,358.405,1.277,127.739,0.0,131.338,328.595,2.022,131.338,0.0,0.0
BRA,1972,2.428,30.036,409.768,1.754,149.863,0.0,154.579,377.978,2.287,154.579,0.0,0.0
BRA,1973,1.919,29.519,496.857,2.007,171.18,0.0,175.496,465.332,2.397,175.496,0.0,0.0
BRA,1974,1.18,31.312,537.014,3.862,194.212,0.0,197.898,501.84,2.506,197.898,0.0,0.0
BRA,1975,1.006,37.225,559.467,4.197,213.752,0.0,217.526,518.045,2.768,217.526,0.0,0.0
BRA,1976,1.068,39.726,604.907,4.836,245.173,0.0,249.0,560.345,2.759,249.0,0.0,0.0
BRA,1977,3.968,50.386,629.538,6.032,276.419,0.0,283.952,573.12,3.565,283.952,0.0,0.0
BRA,1978,9.351,57.935,689.328,7.938,303.819,0.0,317.422,623.455,4.252,317.422,0.0,0.0
BRA,1979,13.874,62.929,726.766,8.698,344.726,0.0,364.269,655.139,5.669,364.269,0.0,0.0
BRA,1980,16.533,68.645,711.463,10.168,381.177,0.0,403.473,632.65,5.764,403.473,0.0,0.0
BRA,1981,15.367,67.158,679.89,9.124,386.671,0.0,408.019,603.608,5.981,408.019,0.0,0.0
BRA,1982,22.472,70.992,695.9,13.037,417.326,0.0,446.752,611.871,6.954,446.752,0.0,0.0
BRA,1983,31.128,79.837,678.359,17.629,447.91,0.0,488.565,580.893,9.527,488.565,0.0,0.0
BRA,1984,40.046,98.591,707.107,20.519,492.614,4.662,546.425,587.997,9.103,541.763,0.0,0.0
BRA,1985,49.257,116.548,739.0,25.74,527.453,9.594,596.094,596.712,9.791,586.501,0.0,0.0
BRA,1986,64.937,117.993,806.959,29.987,539.411,0.409,614.952,658.98,10.196,614.543,0.0,0.0
BRA,1987,66.131,123.555,835.077,33.475,548.817,2.761,629.091,678.048,11.382,626.33,0.0,0.0
BRA,1988,70.06,126.268,849.899,33.698,588.716,1.725,671.162,689.933,10.661,669.437,0.0,0.0
BRA,1989,75.677,125.291,855.031,34.549,605.266,5.193,696.999,695.19,10.864,691.807,0.0,0.0
BRA,1990,68.094,111.621,829.646,31.455,611.233,6.348,697.994,686.57,12.319,691.647,0.0,0.0
BRA,1991,70.99,127.964,854.975,32.701,643.979,4.092,731.828,694.311,12.768,727.736,0.0,0.0
BRA,1992,69.464,124.18,909.915,37.044,660.423,4.991,750.613,748.691,15.736,745.622,0.0,0.0
BRA,1993,72.437,127.936,950.12,43.395,695.085,1.254,784.686,778.789,15.91,783.432,0.0,0.0
BRA,1994,77.263,131.332,1010.051,47.392,717.676,0.156,812.295,831.327,17.2,812.139,0.0,0.0
BRA,1995,79.893,137.73,1057.779,52.305,750.794,7.148,855.692,867.744,17.856,848.544,0.0,0.0
BRA,1996,83.174,142.119,1122.856,57.627,785.876,6.887,897.498,923.109,21.556,890.612,0.0,0.006
BRA,1997,80.362,142.971,1197.935,62.625,824.917,8.992,937.838,992.339,23.555,928.846,0.0,0.012
BRA,1998,78.883,140.04,1240.107,65.632,861.871,9.264,973.991,1034.436,23.958,964.726,0.0,0.015
BRA,1999,79.064,141.808,1269.917,77.88,866.398,11.285,983.491,1050.229,26.738,972.206,0.0,0.006
BRA,2000,67.689,151.181,1283.608,97.045,900.116,17.156,1010.039,1035.381,25.076,992.884,0.0,0.003
BRA,2001,60.688,148.788,1324.195,122.862,786.963,40.254,916.707,1052.545,28.699,876.453,0.0,0.103
BRA,2002,68.539,144.01,1322.41,145.163,835.055,38.753,975.17,1033.237,32.644,936.417,0.0,0.178
BRA,2003,65.146,149.419,1313.606,162.473,886.324,37.175,1026.791,1001.715,37.97,989.617,0.0,0.177
BRA,2004,72.637,156.657,1383.315,193.225,924.425,32.107,1069.167,1033.433,39.823,1037.06,0.0,0.176
BRA,2005,78.605,151.085,1407.313,201.271,966.278,27.079,1115.613,1054.958,43.385,1088.534,0.0,0.266
