Country_Code,Energy_Type_Code,Year,Energy_Consumption,Energy_Intensity_Per_Capita,Energy_Intensity_By_Gdp,Co2_Emission
 PRY,2.0,2019.0,0.0,62.78028456448095,5.124023930168107,0.0
 PRY,4.0,2019.0,0.1148079065,62.78028456448095,5.124023930168107,8.327518
 PRY,3.0,2019.0,,62.78028456448095,5.124023930168107,0.0
 PRY,5.0,2019.0,0.32739048184,62.78028456448095,5.124023930168107,0.0
 PER,0.0,1980.0,0.4024916115775077,22.937131663447293,0.0,
 PER,1.0,1980.0,0.0026209400676332,22.937131663447293,0.0,
 PER,2.0,1980.0,0.04268,22.937131663447293,0.0,
 PER,4.0,1980.0,0.279210627525858,22.937131663447293,0.0,
 PER,3.0,1980.0,,22.937131663447293,0.0,0.0
 PER,5.0,1980.0,0.0779800439840164,22.937131663447293,0.0,0.0
 PER,0.0,1981.0,0.4298457819552342,23.8997065372599,0.0,21.919300702
 PER,1.0,1981.0,0.0030678276919491,23.8997065372599,0.0,0.7138121690409975
 PER,2.0,1981.0,0.052283,23.8997065372599,0.0,2.264458533
 PER,4.0,1981.0,0.2868221255910498,23.8997065372599,0.0,18.94103
 PER,3.0,1981.0,,23.8997065372599,0.0,0.0
 PER,5.0,1981.0,0.0876728286722351,23.8997065372599,0.0,0.0
 PER,0.0,1982.0,0.4300181917494717,23.33707027685667,0.0,22.423061807
 PER,1.0,1982.0,0.0030537299465494,23.33707027685667,0.0,0.6491001039014196
 PER,2.0,1982.0,0.049082,23.33707027685667,0.0,2.773961703
 PER,4.0,1982.0,0.2847285334314275,23.33707027685667,0.0,19.0
 PER,3.0,1982.0,,23.33707027685667,0.0,0.0
 PER,5.0,1982.0,0.0931539283714947,23.33707027685667,0.0,0.0
 PER,0.0,1983.0,0.4002661188837011,21.210646965380803,0.0,22.284846397
 PER,1.0,1983.0,0.0032451472029429,21.210646965380803,0.0,0.6807190835268436
 PER,2.0,1983.0,0.049082,21.210646965380803,0.0,2.604127313
 PER,4.0,1983.0,0.2596054275405053,21.210646965380803,0.0,19.0
 PER,3.0,1983.0,,21.210646965380803,0.0,0.0
 PER,5.0,1983.0,0.0883335441402528,21.210646965380803,0.0,0.0
 PER,0.0,1984.0,0.4126848784811787,21.360722082070144,0.0,21.04557069
